,index,hotel_id,datum_dolaska,datum_odjave,kanal_prodaje_id,tip_sobe_id,cijena_nocenja,rezervacija_id,gost_id,zemlja_gosta_mapped,broj_gostiju
20038,31150,0,2016-12-16,2016-12-17,2,1,54.84615714431264,1344373,1069184,3,1.0
20039,31151,0,2016-12-12,2016-12-17,0,1,93.99961264250513,1344374,1066789,0,2.0
20040,31152,0,2016-12-16,2016-12-17,2,1,131.2244113221075,1344375,1051337,0,1.0
20041,31153,0,2016-12-13,2016-12-17,2,1,48.99060920932318,1344376,1003068,13,2.0
20042,31154,0,2016-12-16,2016-12-17,2,1,53.78956459639331,1344377,1002916,0,2.0
20043,31155,0,2016-12-10,2016-12-17,2,1,53.032224617038345,1344378,1067401,5,2.0
20044,31156,0,2016-12-16,2016-12-17,2,2,60.705128421902785,1344379,1042071,2,1.0
20045,31157,0,2016-12-16,2016-12-17,0,1,139.095823456433,1344380,1090122,0,2.0
20046,31158,0,2016-12-10,2016-12-17,2,1,90.43903082878228,1344381,1048032,18,2.0
20047,31159,0,2016-12-15,2016-12-17,2,1,122.2843761545287,1344382,1065693,1,2.0
20048,31160,0,2016-12-16,2016-12-17,0,3,70.03329599199705,1344383,1017382,3,2.0
20049,31161,0,2016-12-09,2016-12-17,0,4,43.27143034688767,1344384,1084415,13,2.0
20050,31162,0,2016-12-15,2016-12-17,2,1,127.20500146666375,1344385,1074247,12,1.0
20051,31163,0,2016-12-15,2016-12-17,2,1,102.10911444390007,1344386,1083662,12,1.0
20052,31164,0,2016-12-13,2016-12-17,2,2,127.2481841892105,1344387,1028961,26,2.0
20053,31165,0,2016-12-11,2016-12-17,2,3,82.86901853570916,1344388,1049236,1,2.0
20054,31166,0,2016-12-13,2016-12-17,2,1,47.50740036057107,1344389,1030697,18,2.0
20055,31167,0,2016-12-16,2016-12-17,0,3,111.96523888970492,1344390,1065868,0,2.0
20056,31168,0,2016-12-15,2016-12-18,2,3,80.1148043098573,1344391,1034952,46,2.0
20057,31169,0,2016-12-16,2016-12-18,2,1,123.03335654479987,1344392,1071972,3,1.0
20058,31170,0,2016-12-15,2016-12-18,2,1,115.43510193754173,1344393,1036478,5,2.0
20059,31171,0,2016-12-17,2016-12-18,0,1,77.13521185798666,1344394,1017615,0,1.0
20060,31172,0,2016-12-17,2016-12-18,0,1,57.03957142079147,1344395,1054988,0,1.0
20061,31173,0,2016-12-17,2016-12-18,0,1,56.320076412822644,1344396,1084937,0,1.0
20062,31174,0,2016-12-17,2016-12-18,0,1,56.26279984992905,1344397,1086442,0,1.0
20063,31175,0,2016-12-16,2016-12-18,1,4,67.42012909737237,1344398,1074670,3,3.0
20064,31176,0,2016-12-15,2016-12-18,2,2,61.05520571826937,1344399,1061273,4,2.0
20065,31177,0,2016-12-16,2016-12-18,2,1,46.4502308620245,1344400,1048613,0,2.0
20066,31178,0,2016-12-17,2016-12-18,2,1,61.60847463569858,1344401,1052376,3,2.0
20067,31179,0,2016-12-17,2016-12-18,0,1,122.51683573587175,1344402,1041240,0,2.0
20068,31180,0,2016-12-17,2016-12-18,2,3,128.0608185267875,1344403,1047138,17,2.0
20069,31181,0,2016-12-16,2016-12-18,2,1,40.707504930777475,1344404,1067870,3,1.0
20070,31182,0,2016-12-17,2016-12-18,2,1,132.94913740981266,1344405,1018190,3,3.0
20071,31183,0,2016-12-17,2016-12-18,2,4,225.6701153153119,1344406,1011080,3,3.0
20072,31184,0,2016-12-17,2016-12-18,0,1,111.77796420870301,1344407,1029034,0,2.0
20073,31185,0,2016-12-17,2016-12-18,0,1,126.65487879391239,1344408,1103429,21,1.0
20074,31186,0,2016-12-17,2016-12-18,0,1,133.339541874985,1344409,1068352,0,2.0
20075,31187,0,2016-12-17,2016-12-18,0,1,131.49551832988058,1344410,1106652,0,2.0
20076,31188,0,2016-12-16,2016-12-18,0,1,59.833628720297064,1344411,1099782,0,3.0
20077,31189,0,2016-12-17,2016-12-18,2,1,47.05075239679395,1344412,1014012,3,2.0
20078,31190,0,2016-12-17,2016-12-18,0,4,172.32547458258568,1344413,1098387,3,2.0
20079,31191,0,2016-12-17,2016-12-18,0,5,66.26072191066632,1344414,1104611,3,2.0
20080,31192,0,2016-12-17,2016-12-18,0,5,107.44903287475907,1344415,1100431,3,2.0
20081,31193,0,2016-12-16,2016-12-18,2,1,46.98618128114088,1344416,1068548,3,1.0
20082,31194,0,2016-12-16,2016-12-18,2,1,135.8025078127016,1344417,1081902,3,3.0
20083,31195,0,2016-12-16,2016-12-18,2,1,90.17092757115851,1344418,1101977,3,2.0
20084,31196,0,2016-12-15,2016-12-18,2,3,81.1925733339859,1344419,1043868,1,2.0
20085,31197,0,2016-12-16,2016-12-18,2,1,43.50661746089647,1344420,1038830,3,2.0
20086,31198,0,2016-12-16,2016-12-18,2,2,113.75983547736722,1344421,1001663,3,2.0
20087,31199,0,2016-12-15,2016-12-18,2,1,97.30149104965795,1344422,1078065,103,2.0
20088,31200,0,2016-12-17,2016-12-18,2,1,130.5286502195157,1344423,1077810,33,2.0
20089,31201,0,2016-12-16,2016-12-18,2,1,65.10549189667454,1344424,1104207,6,2.0
20090,31202,0,2016-12-17,2016-12-18,2,2,94.25658739116079,1344425,1057054,0,2.0
20091,31203,0,2016-12-16,2016-12-18,0,1,108.40675059161337,1344426,1096458,0,2.0
20092,31204,0,2016-12-14,2016-12-18,2,1,42.00994841771391,1344427,1079851,0,2.0
20093,31205,0,2016-12-17,2016-12-18,2,2,123.15518001499802,1344428,1050735,0,2.0
20094,31206,0,2016-12-17,2016-12-18,0,2,83.0678666051059,1344429,1081766,0,2.0
20095,31207,0,2016-12-15,2016-12-18,2,1,48.00282893705023,1344430,1006566,1,2.0
20096,31208,0,2016-12-18,2016-12-19,2,1,46.872932575673346,1344431,1087199,2,2.0
20097,31209,0,2016-12-18,2016-12-19,2,1,54.71602232786979,1344432,1060606,0,2.0
20098,31210,0,2016-12-16,2016-12-19,2,1,77.43229289404505,1344433,1087752,1,2.0
20099,31211,0,2016-12-17,2016-12-19,2,1,73.80710464056398,1344434,1086584,0,2.0
20100,31212,0,2016-12-15,2016-12-19,2,1,54.842440951086004,1344435,1033935,1,2.0
20101,31213,0,2016-12-14,2016-12-19,2,1,123.27130967728935,1344436,1027101,17,2.0
20102,31214,0,2016-12-17,2016-12-19,0,1,58.06155100543728,1344437,1089445,0,2.0
20103,31215,0,2016-12-17,2016-12-19,2,1,58.93448232153061,1344438,1100074,14,2.0
20104,31216,0,2016-12-16,2016-12-19,2,2,99.17693668198999,1344439,1077367,0,2.0
20105,31217,0,2016-12-16,2016-12-19,2,2,108.44022878155046,1344440,1096332,1,2.0
20106,31218,0,2016-12-17,2016-12-19,2,1,76.19616392500974,1344441,1036752,18,3.0
20107,31219,0,2016-12-16,2016-12-19,2,3,77.11029725196705,1344442,1068888,58,2.0
20108,31220,0,2016-12-17,2016-12-19,2,1,83.90577754751325,1344443,1103748,0,2.0
20109,31221,0,2016-12-18,2016-12-19,2,3,103.41900023784274,1344444,1003270,0,2.0
20110,31222,0,2016-12-18,2016-12-19,0,6,154.53368499714574,1344445,1068103,0,5.0
20111,31223,0,2016-12-19,2016-12-19,2,1,100.0,1344446,1008941,0,1.0
20112,31224,0,2016-12-18,2016-12-19,2,3,41.43549433459825,1344447,1006253,0,2.0
20113,31225,0,2016-12-19,2016-12-19,2,1,100.0,1344448,1022662,12,1.0
20114,31226,0,2016-12-17,2016-12-20,2,3,82.29525524074954,1344449,1004840,5,2.0
20115,31227,0,2016-12-19,2016-12-20,0,1,131.93129139566213,1344450,1080458,0,1.0
20116,31228,0,2016-12-19,2016-12-20,2,1,49.95306816224608,1344451,1071603,0,2.0
20117,31229,0,2016-12-18,2016-12-20,2,2,137.88759095869713,1344452,1072739,5,2.0
20118,31230,0,2016-12-19,2016-12-20,2,1,134.2626969356794,1344453,1084458,0,1.0
20119,31231,0,2017-01-18,2017-01-20,2,1,55.708172792390414,1344454,1029475,0,1.0
20120,31232,0,2016-12-19,2016-12-20,0,1,82.67769366065696,1344455,1060394,0,1.0
20121,31233,0,2016-12-19,2016-12-20,0,1,105.88633720135623,1344456,1083506,0,2.0
20122,31234,0,2016-12-17,2016-12-20,0,1,93.27904440254196,1344457,1018260,5,2.0
20123,31235,0,2016-12-19,2016-12-20,2,1,55.246904514802864,1344458,1001361,0,1.0
20124,31236,0,2016-12-29,2016-12-31,2,1,59.31708041580793,1344459,1005188,0,1.0
20125,31237,0,2017-01-24,2017-01-25,2,1,126.25718822119046,1344460,1073113,0,1.0
20126,31238,0,2016-12-17,2016-12-20,2,4,83.33166162326651,1344461,1047850,3,3.0
20127,31239,0,2016-12-19,2016-12-20,2,0,133.5884910941318,1344462,1087432,0,4.0
20128,31240,0,2016-12-19,2016-12-20,2,1,65.98230206686722,1344463,1082518,0,2.0
20129,31241,0,2016-12-10,2016-12-20,2,2,76.89936125071489,1344464,1008704,1,2.0
20130,31242,0,2016-12-18,2016-12-20,2,6,172.08741252714447,1344465,1010411,5,4.0
20131,31243,0,2016-12-18,2016-12-20,0,1,60.41584804420088,1344466,1034951,0,1.0
20132,31244,0,2016-12-15,2016-12-20,2,2,77.38111107971538,1344467,1026901,4,2.0
20133,31245,0,2016-12-19,2016-12-20,0,3,83.72615673695621,1344468,1008071,0,2.0
20134,31246,0,2016-12-16,2016-12-20,2,1,133.85289962154843,1344469,1105064,1,2.0
20135,31247,0,2016-12-16,2016-12-21,2,1,75.94199895653249,1344470,1020988,3,2.0
20136,31248,0,2016-12-20,2016-12-21,2,1,71.60398156522172,1344471,1027546,3,1.0
20137,31249,0,2016-12-20,2016-12-21,2,1,67.89495311457958,1344472,1086260,3,1.0
20138,31250,0,2016-12-18,2016-12-21,0,1,128.64998866772663,1344473,1022654,0,2.0
20139,31251,0,2016-12-19,2016-12-21,2,1,47.575491745325955,1344474,1078649,2,1.0
20140,31252,0,2016-12-20,2016-12-21,1,1,53.20866547046415,1344475,1000442,0,1.0
20141,31253,0,2017-01-10,2017-01-12,1,1,43.37910615293927,1344476,1071893,0,1.0
20142,31254,0,2016-12-20,2016-12-21,0,4,100.0,1344477,1104070,25,4.0
20143,31255,0,2016-12-20,2016-12-21,2,1,134.43067361785415,1344478,1037417,3,1.0
20144,31256,0,2016-12-20,2016-12-21,2,2,132.1944930591485,1344479,1009618,0,1.0
20145,31257,0,2017-05-02,2017-05-03,2,1,94.0644031232195,1344480,1099407,0,1.0
20146,31258,0,2016-12-16,2016-12-21,2,1,57.615374286438765,1344481,1013843,4,1.0
20147,31259,0,2016-12-20,2016-12-21,0,1,66.1166579653237,1344482,1066284,2,2.0
20148,31260,0,2016-12-16,2016-12-21,2,1,136.47215517196005,1344483,1031453,1,1.0
20149,31261,0,2016-12-17,2016-12-21,2,1,128.27046936206438,1344484,1004988,0,2.0
20150,31262,0,2016-12-20,2016-12-21,0,3,54.11659887441356,1344485,1032786,0,2.0
20151,31263,0,2016-12-20,2016-12-22,1,1,88.27780880548269,1344486,1035231,4,1.0
20152,31264,0,2016-12-16,2016-12-22,2,2,91.00306496190555,1344487,1024475,4,2.0
20153,31265,0,2016-12-21,2016-12-22,2,1,100.6894320490523,1344488,1076818,0,1.0
20154,31266,0,2017-01-18,2017-01-20,2,1,122.61692765442204,1344489,1040144,0,1.0
20155,31267,0,2016-12-17,2016-12-22,0,3,127.9766475582322,1344490,1072519,1,2.0
20156,31268,0,2016-12-17,2016-12-22,2,1,125.07242193642176,1344491,1042534,5,2.0
20157,31269,0,2016-12-20,2016-12-22,2,1,42.42056028600306,1344492,1090655,0,2.0
20158,31270,0,2016-12-21,2016-12-22,0,3,63.31951745369932,1344493,1106984,17,2.0
20159,31271,0,2016-12-21,2016-12-22,0,1,134.6729625976692,1344494,1033093,0,2.0
20160,31272,0,2016-12-19,2016-12-22,2,1,43.31497012349633,1344495,1047014,3,2.0
20161,31273,0,2016-12-15,2016-12-22,2,1,99.29563803585962,1344496,1083026,5,2.0
20162,31274,0,2016-12-21,2016-12-22,1,1,121.6495780986564,1344497,1040486,0,1.0
20163,31275,0,2017-01-04,2017-01-05,1,1,126.81261461394918,1344498,1010052,0,1.0
20164,31276,0,2017-01-18,2017-01-19,1,1,49.943704457518436,1344499,1064228,0,1.0
20165,31277,0,2016-12-08,2016-12-22,2,1,142.04747571881822,1344500,1035187,5,2.0
20166,31278,0,2016-12-21,2016-12-22,2,1,86.73886026975109,1344501,1103019,4,2.0
20167,31279,0,2016-12-20,2016-12-22,1,1,122.90600735326203,1344502,1003063,0,1.0
20168,31280,0,2017-05-03,2017-05-05,1,1,48.68994217177281,1344503,1048885,0,1.0
20169,31281,0,2017-06-07,2017-06-09,1,1,82.09676783515188,1344504,1011750,0,1.0
20170,31282,0,2017-07-24,2017-07-28,1,1,87.31320713432298,1344505,1049993,0,1.0
20171,31283,0,2016-12-20,2016-12-22,2,6,116.36658020206328,1344506,1026473,0,4.0
20172,31284,0,2016-12-15,2016-12-22,2,1,40.96839036050005,1344507,1014013,15,2.0
20173,31285,0,2016-12-22,2016-12-29,2,1,138.00579807253354,1344508,1036191,15,2.0
20174,31286,0,2016-12-29,2016-12-30,2,2,116.91802960201687,1344509,1035019,15,2.0
20175,31287,0,2016-12-19,2016-12-22,2,1,93.07203241608507,1344510,1087669,0,2.0
20176,31288,0,2016-12-21,2016-12-22,2,1,53.10013495411626,1344511,1015643,12,2.0
20177,31289,0,2016-12-17,2016-12-22,2,2,135.335844285153,1344512,1049122,1,2.0
20178,31290,0,2016-12-17,2016-12-22,0,5,73.14548001093978,1344513,1083435,1,2.0
20179,31291,0,2016-12-21,2016-12-22,1,1,136.96959532349194,1344514,1053825,0,1.0
20180,31292,0,2017-01-23,2017-01-24,1,1,121.97398687034436,1344515,1066880,0,1.0
20181,31293,0,2016-12-15,2016-12-22,2,1,59.491481833618465,1344516,1048822,5,1.0
20182,31294,0,2016-12-19,2016-12-22,2,3,100.84714901797666,1344517,1085167,1,2.0
20183,31295,0,2016-12-15,2016-12-22,2,1,67.8716084043559,1344518,1045370,5,2.0
20184,31296,0,2016-12-19,2016-12-22,2,1,126.32361921894176,1344519,1086096,0,1.0
20185,31297,0,2017-02-20,2017-02-24,2,1,41.16910669169256,1344520,1089736,0,1.0
20186,31298,0,2017-03-27,2017-03-31,2,1,49.62965764988446,1344521,1080348,0,1.0
20187,31299,0,2017-06-06,2017-06-09,2,1,156.09574060760383,1344522,1028511,0,1.0
20188,31300,0,2016-12-23,2016-12-23,2,1,100.0,1344523,1094671,0,2.0
20189,31301,0,2016-12-19,2016-12-23,2,1,63.26976042970732,1344524,1035280,18,2.0
20190,31302,0,2016-12-19,2016-12-23,2,1,40.57569250504011,1344525,1002544,33,3.0
20191,31303,0,2016-12-19,2016-12-23,2,1,47.16845967099724,1344526,1095983,0,1.0
20192,31304,0,2016-12-23,2016-12-23,2,5,100.0,1344527,1010815,0,2.0
20193,31305,0,2016-12-21,2016-12-23,2,1,132.48287594458117,1344528,1020516,0,2.0
20194,31306,0,2016-12-22,2016-12-23,0,3,75.64703004083877,1344529,1024948,0,2.0
20195,31307,0,2016-12-17,2016-12-23,2,1,115.07087430928974,1344530,1093713,5,2.0
20196,31308,0,2016-12-22,2016-12-23,0,3,99.6894081394254,1344531,1014425,0,2.0
20197,31309,0,2016-12-19,2016-12-23,2,3,52.47917261295376,1344532,1072537,5,3.0
20198,31310,0,2016-12-16,2016-12-23,2,1,135.562430966409,1344533,1086067,18,2.0
20199,31311,0,2016-12-19,2016-12-23,2,1,59.12093730754646,1344534,1005079,14,2.0
20200,31312,0,2016-12-21,2016-12-23,2,1,70.84277942910543,1344535,1022672,0,3.0
20201,31313,0,2016-12-22,2016-12-24,2,1,63.79376282842294,1344536,1076771,0,1.0
20202,31314,0,2016-12-26,2016-12-29,2,1,63.45833658985628,1344537,1032058,0,1.0
20203,31315,0,2016-12-14,2016-12-24,2,1,110.7128831261069,1344538,1018697,1,2.0
20204,31316,0,2016-12-19,2016-12-24,2,2,95.06133174385499,1344539,1035411,33,3.0
20205,31317,0,2016-12-19,2016-12-24,2,1,64.67586460930164,1344540,1082313,33,1.0
20206,31318,0,2016-12-23,2016-12-24,0,1,63.83246843899702,1344541,1026704,84,1.0
20207,31319,0,2016-12-12,2016-12-24,1,1,133.75073325481287,1344542,1006446,0,1.0
20208,31320,0,2016-12-23,2016-12-24,2,6,101.64131666755549,1344543,1058714,70,3.0
20209,31321,0,2016-12-23,2016-12-24,2,1,75.83657169009783,1344544,1078641,70,2.0
20210,31322,0,2016-12-23,2016-12-24,2,1,87.96350208734367,1344545,1038984,70,2.0
20211,31323,0,2016-12-23,2016-12-24,2,6,73.3745168993897,1344546,1080935,70,3.0
20212,31324,0,2016-12-23,2016-12-24,2,1,45.281231515647704,1344547,1087590,70,2.0
20213,31325,0,2016-12-23,2016-12-24,2,6,132.98344762267914,1344548,1101137,70,3.0
20214,31326,0,2016-12-23,2016-12-24,2,3,76.22826012385826,1344549,1034797,18,2.0
20215,31327,0,2016-12-19,2016-12-24,2,1,50.882654082975634,1344550,1045338,33,2.0
20216,31328,0,2016-12-19,2016-12-24,2,3,128.68182664004382,1344551,1104484,33,2.0
20217,31329,0,2016-12-21,2016-12-24,2,2,107.01358638948393,1344552,1063564,0,2.0
20218,31330,0,2016-12-23,2016-12-24,2,2,65.68562731911867,1344553,1002547,0,1.0
20219,31331,0,2016-12-20,2016-12-24,2,1,51.05342076724513,1344554,1015390,7,2.0
20220,31332,0,2016-12-18,2016-12-24,0,4,135.82757779043047,1344555,1041996,1,4.0
20221,31333,0,2016-12-24,2016-12-25,0,1,132.98712352340482,1344556,1074844,5,2.0
20222,31334,0,2016-12-24,2016-12-25,0,1,68.98837003364801,1344557,1020317,0,1.0
20223,31335,0,2016-12-24,2016-12-25,0,1,128.06914650439862,1344558,1084299,0,2.0
20224,31336,0,2016-12-23,2016-12-25,2,4,102.59224410639827,1344559,1014432,0,4.0
20225,31337,0,2016-12-17,2016-12-26,0,2,44.936806194702456,1344560,1079666,20,2.0
20226,31338,0,2016-12-24,2016-12-26,2,1,66.82564699299138,1344561,1071416,3,2.0
20227,31339,0,2016-12-19,2016-12-26,2,1,72.56471746247331,1344562,1008831,56,2.0
20228,31340,0,2016-12-17,2016-12-26,2,1,69.86938560634619,1344563,1099081,1,2.0
20229,31341,0,2016-12-24,2016-12-26,0,5,173.26503784235888,1344564,1072274,13,2.0
20230,31342,0,2016-12-24,2016-12-27,2,2,46.72794262292229,1344565,1097960,1,2.0
20231,31343,0,2016-12-24,2016-12-26,2,1,77.77520530919944,1344566,1056152,12,2.0
20232,31344,0,2016-12-24,2016-12-26,0,0,71.7533705294246,1344567,1094325,89,3.0
20233,31345,0,2016-12-24,2016-12-26,2,1,56.96602297413774,1344568,1070584,5,2.0
20234,31346,0,2016-12-25,2016-12-26,2,1,91.95313124331948,1344569,1051910,1,2.0
20235,31347,0,2016-12-25,2016-12-26,2,1,132.36400411354782,1344570,1048731,1,1.0
20236,31348,0,2016-12-25,2016-12-26,0,3,65.66930534548683,1344571,1041221,0,2.0
20237,31349,0,2016-12-25,2016-12-26,2,1,65.42498669741596,1344572,1091835,1,2.0
20238,31350,0,2016-12-24,2016-12-26,2,1,52.926058828003605,1344573,1058766,4,2.0
20239,31351,0,2016-12-24,2016-12-26,2,1,43.9732783332966,1344574,1081210,4,2.0
20240,31352,0,2016-12-19,2016-12-26,2,1,137.17736287696562,1344575,1051236,1,2.0
20241,31353,0,2016-12-24,2016-12-26,0,1,102.37335679094326,1344576,1024403,1,2.0
20242,31354,0,2016-12-23,2016-12-26,2,1,62.6705136927943,1344577,1028107,0,1.0
20243,31355,0,2016-12-23,2016-12-26,2,1,70.39147664013502,1344578,1014382,5,1.0
20244,31356,0,2016-12-23,2016-12-26,2,1,94.4749345786483,1344579,1084771,5,2.0
20245,31357,0,2016-12-23,2016-12-26,2,1,95.80938198420078,1344580,1043007,3,2.0
20246,31358,0,2016-12-23,2016-12-26,2,1,59.11424176260035,1344581,1032122,5,2.0
20247,31359,0,2016-12-26,2016-12-28,2,1,133.35183176404658,1344582,1020477,5,2.0
20248,31360,0,2016-12-20,2016-12-26,2,3,124.07637624504291,1344583,1013305,26,2.0
20249,31361,0,2016-12-23,2016-12-26,2,2,110.29780398020888,1344584,1100071,0,2.0
20250,31362,0,2016-12-26,2016-12-27,2,2,100.24177230863178,1344585,1055708,0,2.0
20251,31363,0,2016-12-19,2016-12-26,0,1,131.2239256692661,1344586,1101618,4,1.0
20252,31364,0,2016-12-19,2016-12-26,0,1,136.99103166401352,1344587,1059415,1,2.0
20253,31365,0,2016-12-24,2016-12-26,2,2,183.3333264448408,1344588,1044307,1,2.0
20254,31366,0,2016-12-23,2016-12-26,2,1,121.21192810527366,1344589,1085169,3,2.0
20255,31367,0,2016-12-25,2016-12-26,0,0,114.888586315497,1344590,1008591,0,4.0
20256,31368,0,2016-12-26,2016-12-26,1,2,100.0,1344591,1064299,0,2.0
20257,31369,0,2016-12-21,2016-12-27,2,1,163.18761974685663,1344592,1018878,1,2.0
20258,31370,0,2016-12-21,2016-12-27,2,1,114.96578898403152,1344593,1080874,1,1.0
20259,31371,0,2016-12-23,2016-12-27,0,1,45.49425861838476,1344594,1021340,43,1.0
20260,31372,0,2016-12-22,2016-12-27,2,2,83.79180760839179,1344595,1037671,0,2.0
20261,31373,0,2016-12-22,2016-12-27,2,2,115.44172911961348,1344596,1094669,1,1.0
20262,31374,0,2016-12-22,2016-12-27,2,3,107.92375396345074,1344597,1079725,1,2.0
20263,31375,0,2016-12-23,2016-12-27,2,1,77.6678471041017,1344598,1097414,3,2.0
20264,31376,0,2016-12-24,2016-12-27,0,3,134.89473022357225,1344599,1054222,12,2.0
20265,31377,0,2016-12-26,2016-12-27,0,3,144.05139990856367,1344600,1026360,3,2.0
20266,31378,0,2016-12-22,2016-12-27,0,3,144.46432132918937,1344601,1020165,4,2.0
20267,31379,0,2016-12-22,2016-12-27,0,3,78.02971575714245,1344602,1105139,5,1.0
20268,31380,0,2016-12-22,2016-12-27,0,3,75.25992494731936,1344603,1013577,5,2.0
20269,31381,0,2016-12-22,2016-12-27,2,1,53.59738240123892,1344604,1033860,5,1.0
20270,31382,0,2016-12-22,2016-12-27,2,3,97.57527139321735,1344605,1091690,5,1.0
20271,31383,0,2016-12-23,2016-12-27,2,1,105.96485474990874,1344606,1039543,1,2.0
20272,31384,0,2016-12-25,2016-12-27,2,6,100.85157366891869,1344607,1083142,25,4.0
20273,31385,0,2016-12-25,2016-12-27,2,1,60.195745412085685,1344608,1084519,25,2.0
20274,31386,0,2016-12-23,2016-12-27,2,1,93.45286386779341,1344609,1089524,5,2.0
20275,31387,0,2016-12-24,2016-12-27,2,5,86.38728606788492,1344610,1040407,1,2.0
20276,31388,0,2016-12-19,2016-12-27,2,2,47.87544123032891,1344611,1024889,18,2.0
20277,31389,0,2016-12-23,2016-12-27,2,1,125.10302206932934,1344612,1012953,0,2.0
20278,31390,0,2016-12-22,2016-12-27,2,2,130.4912077338516,1344613,1105563,3,3.0
20279,31391,0,2016-12-23,2016-12-27,2,3,110.67389676746365,1344614,1090708,0,2.0
20280,31392,0,2016-12-24,2016-12-27,2,1,83.21245443955443,1344615,1031027,5,2.0
20281,31393,0,2016-12-20,2016-12-27,2,2,149.6473875556665,1344616,1068277,1,2.0
20282,31394,0,2016-12-20,2016-12-27,2,2,69.09923586898239,1344617,1101261,1,2.0
20283,31395,0,2016-12-20,2016-12-27,2,1,138.76214227493887,1344618,1008026,1,1.0
20284,31396,0,2016-12-27,2016-12-27,0,5,100.0,1344619,1061191,0,2.0
20285,31397,0,2016-11-23,2016-12-28,2,1,135.4759343648036,1344620,1048548,12,1.0
20286,31398,0,2016-12-23,2016-12-28,2,2,105.49775766205822,1344621,1034207,1,2.0
20287,31399,0,2016-12-19,2016-12-28,2,2,107.03336233765334,1344622,1038298,1,2.0
20288,31400,0,2016-12-21,2016-12-28,2,1,58.23291369988495,1344623,1068908,5,2.0
20289,31401,0,2016-12-24,2016-12-28,2,1,59.05045127140177,1344624,1007509,17,2.0
20290,31402,0,2016-12-25,2016-12-28,2,4,101.42530089024416,1344625,1044020,33,4.0
20291,31403,0,2016-12-26,2016-12-28,2,2,80.60815078946888,1344626,1069544,3,2.0
20292,31404,0,2016-12-27,2016-12-28,0,1,83.5532281292131,1344627,1024806,5,2.0
20293,31405,0,2016-12-21,2016-12-28,0,3,78.78101667960266,1344628,1090336,5,2.0
20294,31406,0,2016-12-21,2016-12-28,2,1,77.20168490002081,1344629,1062070,4,1.0
20295,31407,0,2016-12-21,2016-12-28,2,1,42.60386811450525,1344630,1030464,1,2.0
20296,31408,0,2016-12-27,2016-12-28,2,6,133.40540766770434,1344631,1082441,0,3.0
20297,31409,0,2016-12-27,2016-12-28,2,1,73.15738915623737,1344632,1003080,0,3.0
20298,31410,0,2016-12-25,2016-12-28,2,1,101.52920252146981,1344633,1096081,12,2.0
20299,31411,0,2016-12-25,2016-12-28,2,1,64.51454011944818,1344634,1098565,5,2.0
20300,31412,0,2016-12-25,2016-12-28,2,1,51.31395025705448,1344635,1028790,12,2.0
20301,31413,0,2016-12-21,2016-12-28,2,0,130.99236309348788,1344636,1001047,1,4.0
20302,31414,0,2016-12-27,2016-12-28,0,5,51.62205564709999,1344637,1086318,2,2.0
20303,31415,0,2016-12-24,2016-12-28,2,4,83.39429921384276,1344638,1077371,11,3.0
20304,31416,0,2016-12-27,2016-12-28,2,1,88.16440914995653,1344639,1084829,0,1.0
20305,31417,0,2016-12-27,2016-12-28,0,2,74.61979791322328,1344640,1086282,0,2.0
20306,31418,0,2017-02-25,2017-02-27,0,2,66.06226975118153,1344641,1074640,0,2.0
20307,31419,0,2017-02-27,2017-03-02,0,2,57.43955111197246,1344642,1080010,0,2.0
20308,31420,0,2017-05-06,2017-05-09,0,2,176.42606911775505,1344643,1012411,0,2.0
20309,31421,0,2016-12-24,2016-12-29,2,2,100.47787867813726,1344644,1001122,1,2.0
20310,31422,0,2016-12-18,2016-12-29,2,1,79.0635034335912,1344645,1003353,4,2.0
20311,31423,0,2016-12-23,2016-12-29,2,1,76.71577813822852,1344646,1024618,1,2.0
20312,31424,0,2016-12-24,2016-12-29,2,1,69.03230405843746,1344647,1047094,1,1.0
20313,31425,0,2016-12-24,2016-12-29,2,1,48.46377067350394,1344648,1081878,11,2.0
20314,31426,0,2016-12-22,2016-12-29,2,1,46.932661240386,1344649,1075445,1,2.0
20315,31427,0,2016-12-22,2016-12-29,2,1,59.752490226890146,1344650,1034590,4,2.0
20316,31428,0,2016-12-18,2016-12-29,2,3,131.49432451212394,1344651,1021677,1,2.0
20317,31429,0,2016-12-20,2016-12-29,2,4,150.50018186539936,1344652,1063291,1,2.0
20318,31430,0,2016-12-24,2016-12-29,2,1,64.03063549524619,1344653,1040143,9,2.0
20319,31431,0,2016-12-24,2016-12-29,2,1,56.90571372116889,1344654,1070493,0,1.0
20320,31432,0,2016-12-24,2016-12-29,0,2,112.90394763122418,1344655,1076949,1,3.0
20321,31433,0,2016-12-24,2016-12-29,2,4,123.46692065721597,1344656,1104853,1,4.0
20322,31434,0,2016-12-28,2016-12-29,0,1,91.43933580244152,1344657,1087853,0,2.0
20323,31435,0,2016-12-22,2016-12-29,2,5,40.265367685429176,1344658,1044354,5,2.0
20324,31436,0,2016-12-28,2016-12-29,2,1,94.49356657738694,1344659,1090642,0,1.0
20325,31437,0,2016-12-22,2016-12-29,2,1,123.98325516892046,1344660,1036318,14,1.0
20326,31438,0,2016-12-27,2016-12-29,0,5,92.01933185744808,1344661,1044802,0,2.0
20327,31439,0,2016-12-26,2016-12-29,2,1,75.33091441239874,1344662,1015122,0,2.0
